step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0,energy_sub1
359,0.359,8,0.010873,7.85611e-09,0,-1163.91,4.95656,0.0223349
360,0.36,5,0.02624,1.90617e-05,0,-1149.79,4.16602,0.00998575
361,0.361,4,0.017354,2.83116e-09,0,-1135.7,3.44056,0.00374637
362,0.362,2,0.010019,1.70793e-06,0,-1121.65,2.79781,0.000711211
363,0.363,2,0.045316,7.12528e-05,0,-1107.6,2.25324,0.0
364,0.364,0,0.010944,1.12487e-09,0,-1093.56,1.81971,
365,0.365,0,0.054623,4.30409e-06,0,-1079.5,1.50719,
366,0.366,0,0.01042,9.7864e-10,0,-1065.41,1.32244,
367,0.367,0,0.014123,9.61238e-10,0,-1051.29,1.26886,
368,0.368,0,0.010721,1.38804e-06,0,-1037.14,1.34639,
369,0.369,0,0.011035,9.88327e-10,0,-1022.95,1.55148,
370,0.37,0,0.010165,8.66799e-10,0,-1008.74,1.87713,
371,0.371,0,0.011847,4.00507e-06,0,-994.494,2.31296,
372,0.372,0,0.01122,1.20317e-06,0,-980.238,2.84541,
373,0.373,0,0.007203,4.45299e-06,0,-965.983,3.45788,
374,0.374,0,0.013076,1.1042e-06,0,-951.743,4.13114,
375,0.375,0,0.082125,3.58849e-06,0,-937.54,4.84369,
376,0.376,0,0.070987,3.18097e-06,0,-923.395,5.5724,
377,0.377,0,0.009985,8.62528e-10,0,-909.33,6.29319,
378,0.378,0,0.025217,7.24126e-06,0,-895.37,6.98184,
379,0.379,0,0.16668,7.0041e-06,0,-881.54,7.61488,
380,0.38,0,0.088623,7.8107e-06,0,-867.863,8.17053,
381,0.381,0,0.077598,1.22561e-09,0,-854.362,8.62952,
382,0.382,0,0.010163,1.25188e-09,0,-841.055,8.97592,
383,0.383,0,0.063114,9.08029e-06,0,-827.959,9.1977,
384,0.384,0,0.014438,1.21455e-09,0,-815.086,9.28725,
385,0.385,0,0.010006,2.15338e-06,0,-802.443,9.24155,
386,0.386,0,0.01507,2.63838e-06,0,-790.033,9.06224,
387,0.387,0,0.010378,1.76381e-06,0,-777.856,8.75546,
388,0.388,0,0.013847,8.96525e-10,0,-765.904,8.33153,
389,0.389,0,0.016286,8.48849e-10,0,-754.167,7.80445,
390,0.39,0,0.011008,7.01496e-10,0,-742.63,7.19133,
391,0.391,0,0.012721,1.62966e-06,0,-731.278,6.51171,
392,0.392,0,0.010627,8.1178e-07,0,-720.089,5.78686,
393,0.393,0,0.016794,2.97477e-06,0,-709.043,5.039,
394,0.394,0,0.007444,2.90751e-06,0,-698.116,4.2906,
395,0.395,0,0.011286,6.16557e-10,0,-687.287,3.56365,
396,0.396,0,0.012742,6.44148e-10,0,-676.533,2.87897,
397,0.397,0,0.010453,6.56533e-10,0,-665.833,2.25565,
398,0.398,0,0.011624,7.00591e-10,0,-655.168,1.71052,
399,0.399,0,0.009645,7.45532e-10,0,-644.521,1.25767,
400,0.4,0,0.016451,7.4935e-10,0,-633.878,0.908203,
401,0.401,0,0.009956,9.85129e-07,0,-623.228,0.669932,
402,0.402,0,0.01164,6.3398e-10,0,-612.562,0.547291,
403,0.403,0,0.010149,6.05411e-10,0,-601.877,0.541287,
404,0.404,0,0.01095,5.65567e-10,0,-591.172,0.649548,
405,0.405,0,0.011741,5.53196e-10,0,-580.448,0.866463,
406,0.406,0,0.00659,1.95721e-06,0,-569.712,1.18338,
407,0.40700000000000003,0,0.059537,1.46911e-06,0,-558.971,1.58885,
408,0.40800000000000003,0,0.007531,1.12351e-06,0,-548.239,2.069,
409,0.40900000000000003,0,0.008858,9.51656e-07,0,-537.528,2.60787,
410,0.41000000000000003,0,0.014127,9.08064e-07,0,-526.856,3.18784,
411,0.41100000000000003,0,0.0071,9.57499e-07,0,-516.238,3.79011,
412,0.41200000000000003,0,0.007646,1.13083e-06,0,-505.695,4.39525,
413,0.41300000000000003,0,0.007738,1.41918e-06,0,-495.246,4.98369,
414,0.41400000000000003,0,0.006671,1.78798e-06,0,-484.911,5.53631,
415,0.41500000000000004,0,0.008385,2.19908e-06,0,-474.709,6.03505,
416,0.41600000000000004,0,0.007428,2.61118e-06,0,-464.658,6.46343,
417,0.417,0,0.010447,2.97714e-06,0,-454.775,6.80713,
418,0.418,0,0.007635,3.25484e-06,0,-445.073,7.05446,
419,0.419,0,0.007471,3.41092e-06,0,-435.566,7.19679,
420,0.42,0,0.006508,3.42819e-06,0,-426.262,7.22887,
421,0.421,0,0.015329,3.3036e-06,0,-417.165,7.14902,
422,0.422,0,0.008152,3.05529e-06,0,-408.278,6.95927,
423,0.423,0,0.006915,2.71858e-06,0,-399.599,6.66531,
424,0.424,0,0.009091,2.34421e-06,0,-391.121,6.27627,
425,0.425,0,0.006654,1.99428e-06,0,-382.836,5.80446,
426,0.426,0,0.008065,1.72735e-06,0,-374.732,5.26494,
427,0.427,0,0.052305,1.57404e-06,0,-366.792,4.67499,
428,0.428,0,0.008073,1.515e-06,0,-358.999,4.05346,
429,0.429,0,0.009242,1.49281e-06,0,-351.335,3.42017,
430,0.43,0,0.007277,1.45165e-06,0,-343.78,2.79515,
431,0.431,0,0.008411,1.35953e-06,0,-336.312,2.19795,
432,0.432,0,0.010516,1.20917e-06,0,-328.914,1.64699,
433,0.433,0,0.008652,1.01039e-06,0,-321.565,1.15889,
434,0.434,0,0.007611,7.8261e-07,0,-314.249,0.747945,
435,0.435,0,0.007681,5.49338e-07,0,-306.953,0.425639,
436,0.436,0,0.008,3.36581e-07,0,-299.663,0.20033,
437,0.437,0,0.007088,1.77495e-07,0,-292.372,0.0769931,
438,0.438,0,0.007182,1.44526e-07,0,-285.076,0.0571272,
439,0.439,0,0.009353,2.62117e-07,0,-277.771,0.138773,
440,0.44,0,0.007167,4.72315e-07,0,-270.461,0.316655,
441,0.441,0,0.009922,7.47689e-07,0,-263.151,0.582435,
442,0.442,0,0.00662,1.08377e-06,0,-255.848,0.925066,
443,0.443,0,0.006635,1.44862e-06,0,-248.565,1.33122,
444,0.444,0,0.009166,1.8032e-06,0,-241.315,1.78581,
445,0.445,0,0.015352,2.1068e-06,0,-234.113,2.2725,
446,0.446,0,0.008719,2.32362e-06,0,-226.975,2.7743,
447,0.447,0,0.006754,2.4267e-06,0,-219.919,3.27413,
448,0.448,0,0.017925,2.26684e-06,0,-212.962,3.75538,
449,0.449,0,0.007062,2.25342e-06,0,-206.12,4.20246,
450,0.45,0,0.00805,2.00575e-06,0,-199.41,4.6012,
451,0.451,0,0.008549,1.71114e-06,0,-192.845,4.93937,
452,0.452,0,0.007519,1.45922e-06,0,-186.437,5.20693,
453,0.453,0,0.101898,1.36743e-06,0,-180.198,5.39633,
454,0.454,0,0.010553,1.49356e-06,0,-174.134,5.50266,
455,0.455,0,0.007578,1.76327e-06,0,-168.251,5.52377,
456,0.456,0,0.008464,2.0651e-06,0,-162.55,5.4602,
457,0.457,0,0.007954,2.3252e-06,0,-157.03,5.31512,
458,0.458,0,0.00745,2.5047e-06,0,-151.69,5.09418,
459,0.459,0,0.008714,2.58764e-06,0,-146.523,4.80523,
460,0.46,0,0.007355,2.57466e-06,0,-141.52,4.45802,
461,0.461,0,0.047285,2.47467e-06,0,-136.673,4.06389,
462,0.462,0,0.007597,2.30129e-06,0,-131.97,3.63533,
463,0.463,0,0.008142,2.07081e-06,0,-127.398,3.18559,
464,0.464,0,0.007402,1.80477e-06,0,-122.943,2.72828,
465,0.465,0,0.007279,1.52259e-06,0,-118.593,2.27691,
466,0.466,0,0.008678,1.232e-06,0,-114.333,1.84452,
467,0.467,0,0.007295,9.43922e-07,0,-110.151,1.44325,
468,0.468,0,0.007211,6.73579e-07,0,-106.033,1.08406,
469,0.46900000000000003,0,0.007743,4.39442e-07,0,-101.97,0.776379,
470,0.47000000000000003,0,0.007104,2.55653e-07,0,-97.9514,0.527877,
471,0.47100000000000003,0,0.007879,1.46592e-07,0,-93.9696,0.344263,
472,0.47200000000000003,0,0.006771,1.30291e-07,0,-90.0189,0.22916,
473,0.47300000000000003,0,0.007602,1.64257e-07,0,-86.0958,0.184034,
474,0.47400000000000003,0,0.009396,2.21483e-07,0,-82.1987,0.208198,
475,0.47500000000000003,0,0.006911,2.97519e-07,0,-78.3284,0.298868,
476,0.47600000000000003,0,0.008931,3.85825e-07,0,-74.4876,0.451293,
477,0.47700000000000004,0,0.012194,4.7781e-07,0,-70.6812,0.658934,
478,0.47800000000000004,0,0.008629,5.66592e-07,0,-66.9159,0.913695,
479,0.47900000000000004,0,0.00652,6.4576e-07,0,-63.1996,1.2062,
480,0.48,0,0.00859,7.09691e-07,0,-59.542,1.52612,
481,0.481,0,0.008205,7.5642e-07,0,-55.9534,1.86248,
482,0.482,0,0.008534,7.86195e-07,0,-52.4448,2.20404,
483,0.483,0,0.00716,8.00851e-07,0,-49.0277,2.53963,
484,0.484,0,0.010594,8.05478e-07,0,-45.7132,2.85849,
485,0.485,0,0.007484,8.05581e-07,0,-42.5122,3.15065,
486,0.486,0,0.007333,8.05659e-07,0,-39.4347,3.40715,
487,0.487,0,0.008076,8.0821e-07,0,-36.4898,3.62034,
488,0.488,0,0.007271,8.13013e-07,0,-33.6851,3.78411,
489,0.489,0,0.013497,8.17743e-07,0,-31.0268,3.89399,
490,0.49,0,0.008373,8.1891e-07,0,-28.5193,3.9473,
491,0.491,0,0.007487,8.11517e-07,0,-26.1653,3.94319,
492,0.492,0,0.007,7.94411e-07,0,-23.9658,3.88258,
493,0.493,0,0.009495,7.65632e-07,0,-21.9197,3.76813,
494,0.494,0,0.006387,7.24789e-07,0,-20.0243,3.60409,
495,0.495,0,0.007045,6.75645e-07,0,-18.2753,3.39614,
496,0.496,0,0.008197,6.22574e-07,0,-16.667,3.15115,
497,0.497,0,0.010163,5.68699e-07,0,-15.1924,2.87697,
498,0.498,0,0.008631,5.17595e-07,0,-13.8437,2.58212,
499,0.499,0,0.01041,4.69626e-07,0,-12.6123,2.27556,
500,0.5,0,0.020263,4.23738e-07,0,-11.489,1.96635,
501,0.501,0,0.007101,3.81206e-07,0,-10.4648,1.66345,
502,0.502,0,0.007158,3.41789e-07,0,-9.53062,1.37535,
503,0.503,0,0.042207,3.05523e-07,0,-8.67795,1.10995,
504,0.504,0,0.008723,2.7307e-07,0,-7.89883,0.874222,
505,0.505,0,0.008639,2.44252e-07,0,-7.18623,0.674139,
506,0.506,0,0.007247,2.18642e-07,0,-6.53416,0.514459,
507,0.507,0,0.011269,1.96841e-07,0,-5.93783,0.398647,
508,0.508,0,0.00751,1.81507e-07,0,-5.39375,0.328805,
509,0.509,0,0.00825,1.74198e-07,0,-4.89983,0.305648,
510,0.51,0,0.00727,1.78079e-07,0,-4.45536,0.328515,
511,0.511,0,0.007021,2.00203e-07,0,-4.06101,0.395427,
512,0.512,0,0.009192,2.48546e-07,0,-3.71879,0.503168,
513,0.513,0,0.007602,3.22827e-07,0,-3.43194,0.647406,
514,0.514,0,0.007502,4.18237e-07,0,-3.20483,0.822839,
515,0.515,0,0.006865,5.29752e-07,0,-3.04281,1.02336,
516,0.516,0,0.007188,6.53339e-07,0,-2.95203,1.24225,
517,0.517,0,0.008618,7.84011e-07,0,-2.93926,1.47236,
518,0.518,0,0.006981,9.15636e-07,0,-3.0117,1.70636,
519,0.519,0,0.007296,1.04232e-06,0,-3.17674,1.93688,
520,0.52,0,0.007387,1.15791e-06,0,-3.44178,2.15679,
521,0.521,0,0.008572,1.25816e-06,0,-3.81402,2.35935,
522,0.522,0,0.008344,1.33714e-06,0,-4.30021,2.53843,
523,0.523,0,0.006842,1.39137e-06,0,-4.90655,2.68865,
524,0.524,0,0.008674,1.42171e-06,0,-5.63845,2.80552,
525,0.525,0,0.034072,1.43058e-06,0,-6.5004,2.88561,
526,0.526,0,0.05374,1.41125e-06,0,-7.49587,2.92657,
527,0.527,0,0.008327,1.36501e-06,0,-8.6272,2.92725,
528,0.528,0,0.008731,1.29609e-06,0,-9.89555,2.88768,
529,0.529,0,0.006954,1.20619e-06,0,-11.3009,2.8091,
530,0.53,0,0.008351,1.10503e-06,0,-12.8419,2.69385,
531,0.531,0,0.006896,9.99334e-07,0,-14.5164,2.54538,
532,0.532,0,0.011277,8.94639e-07,0,-16.3206,2.36806,
533,0.533,0,0.008618,7.95899e-07,0,-18.2504,2.16711,
534,0.534,0,0.008576,7.07483e-07,0,-20.3004,1.94837,
535,0.535,0,0.008228,6.32041e-07,0,-22.4646,1.71821,
536,0.536,0,0.007322,5.7227e-07,0,-24.7368,1.48325,
537,0.537,0,0.008183,5.29679e-07,0,-27.1102,1.25021,
538,0.538,0,0.008259,5.03466e-07,0,-29.578,1.02572,
539,0.539,0,0.007189,4.89643e-07,0,-32.1336,0.816074,
540,0.54,0,0.008892,4.81516e-07,0,-34.7707,0.627081,
541,0.541,0,0.006967,4.72208e-07,0,-37.4833,0.463888,
542,0.542,0,0.027475,4.56132e-07,0,-40.2663,0.330824,
543,0.543,0,0.023348,4.31275e-07,0,-43.1154,0.23128,
544,0.544,0,0.007134,3.95608e-07,0,-46.0271,0.167613,
545,0.545,0,0.008736,3.51419e-07,0,-48.999,0.141081,
546,0.546,0,0.007461,3.04522e-07,0,-52.03,0.151817,
547,0.547,0,0.008457,2.63895e-07,0,-55.1198,0.198831,
548,0.548,0,0.008282,2.30912e-07,0,-58.2694,0.280049,
549,0.549,0,0.006764,2.06433e-07,0,-61.4811,0.392384,
550,0.55,0,0.008843,1.93138e-07,0,-64.7578,0.531838,
551,0.551,0,0.007138,1.92019e-07,0,-68.1036,0.69363,
552,0.552,0,0.006721,2.02629e-07,0,-71.5233,0.872346,
553,0.553,0,0.008536,2.20275e-07,0,-75.0225,1.06211,
554,0.554,0,0.008408,2.41408e-07,0,-78.6069,1.25677,
555,0.555,0,0.008463,2.64883e-07,0,-82.2828,1.45007,
556,0.556,0,0.007361,2.88585e-07,0,-86.0566,1.63587,
557,0.557,0,0.008035,3.10725e-07,0,-89.9343,1.80832,
558,0.558,0,0.018252,3.28882e-07,0,-93.9219,1.96202,
559,0.559,0,0.009904,3.41743e-07,0,-98.0248,2.09219,
560,0.56,0,0.063532,3.50369e-07,0,-102.248,2.19486,
561,0.561,0,0.007201,3.55783e-07,0,-106.595,2.26688,
562,0.562,0,0.009679,3.57704e-07,0,-111.07,2.30612,
563,0.5630000000000001,0,0.00735,3.56557e-07,0,-115.673,2.31145,
564,0.5640000000000001,0,0.007774,3.53105e-07,0,-120.408,2.28282,
565,0.5650000000000001,0,0.007764,3.47951e-07,0,-125.273,2.2212,
566,0.5660000000000001,0,0.007034,3.41706e-07,0,-130.268,2.12858,
567,0.5670000000000001,0,0.008689,3.34619e-07,0,-135.39,2.00789,
568,0.5680000000000001,0,0.008302,3.2625e-07,0,-140.637,1.86288,
569,0.5690000000000001,0,0.007185,3.15434e-07,0,-146.005,1.69802,
570,0.5700000000000001,0,0.008881,3.01205e-07,0,-151.489,1.51835,
571,0.5710000000000001,0,0.006522,2.83542e-07,0,-157.084,1.32932,
572,0.5720000000000001,0,0.008085,2.62524e-07,0,-162.785,1.13659,
573,0.5730000000000001,0,0.007292,2.38637e-07,0,-168.587,0.945893,
574,0.5740000000000001,0,0.007417,2.13201e-07,0,-174.482,0.762824,
575,0.5750000000000001,0,0.008022,1.87319e-07,0,-180.466,0.592681,
576,0.5760000000000001,0,0.008278,1.61355e-07,0,-186.534,0.4403,
577,0.577,0,0.008009,1.36917e-07,0,-192.68,0.309908,
578,0.578,0,0.007852,1.15022e-07,0,-198.9,0.205,
579,0.579,0,0.051613,9.63859e-08,0,-205.191,0.128232,
580,0.58,0,0.007144,8.13723e-08,0,-211.549,0.0813531,
581,0.581,0,0.007035,7.17567e-08,0,-217.974,0.0651567,
582,0.582,0,0.009275,7.84888e-08,0,-224.465,0.0794674,
583,0.583,0,0.007144,1.07914e-07,0,-231.021,0.123157,
584,0.584,0,0.057176,1.54918e-07,0,-237.644,0.194193,
585,0.585,0,0.007495,2.13024e-07,0,-244.335,0.289708,
586,0.586,0,0.008455,2.75029e-07,0,-251.099,0.406106,
587,0.587,0,0.006738,3.37031e-07,0,-257.937,0.539182,
588,0.588,0,0.007265,3.95167e-07,0,-264.856,0.684259,
589,0.589,0,0.008938,4.46321e-07,0,-271.858,0.836347,
590,0.59,0,0.007329,4.8826e-07,0,-278.95,0.990305,
591,0.591,0,0.034184,5.19483e-07,0,-286.137,1.141,
592,0.592,0,0.009041,5.39283e-07,0,-293.423,1.28348,
593,0.593,0,0.007502,5.47853e-07,0,-300.814,1.41311,
594,0.594,0,0.008332,5.45788e-07,0,-308.314,1.52575,
595,0.595,0,0.007759,5.34897e-07,0,-315.927,1.61785,
596,0.596,0,0.052205,5.1757e-07,0,-323.658,1.68655,
597,0.597,0,0.007552,4.96658e-07,0,-331.509,1.7298,
598,0.598,0,0.007053,4.74729e-07,0,-339.481,1.74639,
599,0.599,0,0.008875,4.53766e-07,0,-347.577,1.73596,
600,0.6,0,0.007052,4.34568e-07,0,-355.797,1.69903,
601,0.601,0,0.008621,4.1709e-07,0,-364.139,1.63697,
602,0.602,0,0.007649,4.00096e-07,0,-372.604,1.55192,
603,0.603,0,0.007778,3.81865e-07,0,-381.187,1.44673,
604,0.604,0,0.007318,3.60631e-07,0,-389.888,1.32484,
605,0.605,0,0.007011,3.35281e-07,0,-398.701,1.19018,
606,0.606,0,0.006882,3.05245e-07,0,-407.624,1.04703,
607,0.607,0,0.008705,2.70869e-07,0,-416.651,0.899882,
608,0.608,0,0.007448,2.33105e-07,0,-425.779,0.753274,
609,0.609,0,0.007056,1.93455e-07,0,-435.003,0.611663,
610,0.61,0,0.007841,1.53808e-07,0,-444.318,0.479276,
611,0.611,0,0.006931,1.16076e-07,0,-453.719,0.359982,
612,0.612,0,0.008498,8.23647e-08,0,-463.204,0.257169,
613,0.613,0,0.007047,5.42134e-08,0,-472.769,0.173649,
614,0.614,0,0.019518,3.26561e-08,0,-482.411,0.111576,
615,0.615,0,0.007411,1.97316e-08,0,-492.127,0.0723878,
616,0.616,0,0.007538,1.74164e-08,0,-501.917,0.0567749,
617,0.617,0,0.009011,2.32516e-08,0,-511.779,0.0646695,
618,0.618,0,0.007265,3.29544e-08,0,-521.713,0.0952628,
619,0.619,0,0.007143,4.54868e-08,0,-531.722,0.147043,
620,0.62,0,0.007257,6.02422e-08,0,-541.805,0.217857,
621,0.621,0,0.008818,7.58236e-08,0,-551.965,0.304989,
622,0.622,0,0.008766,9.13446e-08,0,-562.205,0.405258,
623,0.623,0,0.007197,1.06101e-07,0,-572.529,0.515125,
624,0.624,0,0.007222,1.1958e-07,0,-582.939,0.630815,
625,0.625,0,0.008816,1.31627e-07,0,-593.439,0.748434,
626,0.626,0,0.009203,1.42146e-07,0,-604.034,0.864101,
627,0.627,0,0.020518,1.51237e-07,0,-614.728,0.974062,
628,0.628,0,0.066463,1.58909e-07,0,-625.523,1.07481,
629,0.629,0,0.055344,1.6533e-07,0,-636.424,1.16319,
630,0.63,0,0.008075,1.70544e-07,0,-647.434,1.23649,
631,0.631,0,0.007618,1.74784e-07,0,-658.556,1.2925,
632,0.632,0,0.007126,1.77731e-07,0,-669.791,1.32962,
633,0.633,0,0.009121,1.793e-07,0,-681.141,1.34682,
634,0.634,0,0.006917,1.79134e-07,0,-692.608,1.34375,
635,0.635,0,0.008866,1.76944e-07,0,-704.192,1.32066,
636,0.636,0,0.007378,1.72483e-07,0,-715.892,1.27842,
637,0.637,0,0.007244,1.65871e-07,0,-727.708,1.21849,
638,0.638,0,0.008841,1.5716e-07,0,-739.638,1.14283,
639,0.639,0,0.007305,1.46581e-07,0,-751.68,1.05385,
640,0.64,0,0.008531,1.34539e-07,0,-763.832,0.95432,
641,0.641,0,0.008028,1.21504e-07,0,-776.09,0.847298,
642,0.642,0,0.006957,1.08283e-07,0,-788.453,0.736004,
643,0.643,0,0.007864,9.51331e-08,0,-800.916,0.623731,
644,0.644,0,0.007136,8.22849e-08,0,-813.476,0.513743,
645,0.645,0,0.007211,7.00324e-08,0,-826.131,0.409175,
646,0.646,0,0.007871,5.84216e-08,0,-838.876,0.31294,
647,0.647,0,0.007928,4.79123e-08,0,-851.709,0.227648,
648,0.648,0,0.01915,3.86134e-08,0,-864.628,0.155527,
649,0.649,0,0.007549,3.05544e-08,0,-877.629,0.0983703,
650,0.65,0,0.007952,2.40942e-08,0,-890.712,0.0574852,
651,0.651,0,0.008063,1.9712e-08,0,-903.874,0.033666,
652,0.652,0,0.011066,1.89355e-08,0,-917.116,0.0271796,
653,0.653,0,0.009386,2.35477e-08,0,-930.436,0.0377677,
654,0.654,0,0.007363,3.44473e-08,0,-943.836,0.0646652,
655,0.655,0,0.008614,5.05733e-08,0,-957.315,0.106633,
656,0.656,0,0.006952,7.06454e-08,0,-970.876,0.162005,
657,0.657,0,0.007163,9.3022e-08,0,-984.519,0.228747,
658,0.658,0,0.00752,1.16422e-07,0,-998.248,0.304523,
659,0.659,0,0.05065,1.39846e-07,0,-1012.06,0.386773,
660,0.66,0,0.009276,1.62194e-07,0,-1025.97,0.472795,
661,0.661,0,0.007326,1.8279e-07,0,-1039.97,0.559826,
662,0.662,1,0.008531,2.01386e-07,0,-1054.06,0.645132,0.00243409
663,0.663,2,0.006994,2.17684e-07,0,-1068.25,0.726088,0.00657758
664,0.664,4,0.00728,2.31751e-07,0,-1082.53,0.800277,0.0161081
665,0.665,4,0.007893,2.43901e-07,0,-1096.92,0.865557,0.0325016
666,0.666,5,0.036696,2.55434e-07,0,-1111.4,0.920132,0.0590443
667,0.667,9,0.020917,2.77683e-07,0,-1125.97,0.962712,0.103969
668,0.668,10,0.008689,3.49257e-07,0,-1140.64,0.992467,0.167114
669,0.669,11,0.008579,5.37123e-07,0,-1155.39,1.00907,0.251957
670,0.67,16,0.007471,9.51784e-07,0,-1170.22,1.01292,0.371748
671,0.671,18,0.011247,1.69221e-06,0,-1185.13,1.00492,0.527892
672,0.672,21,0.074155,7.27547e-10,0,-1200.1,0.986514,0.724694
673,0.673,26,0.010793,1.20794e-09,0,-1215.14,0.959726,0.977246
674,0.674,27,0.041418,5.55461e-06,0,-1230.21,0.926996,1.28576
675,0.675,33,0.011351,3.40593e-09,0,-1245.33,0.891187,1.66874
676,0.676,37,0.011855,5.36555e-09,0,-1260.47,0.855284,2.1328
677,0.677,44,0.115035,1.44723e-05,0,-1275.61,0.822967,2.69457
678,0.678,49,0.038109,4.01497e-06,0,-1290.73,0.797849,3.36838
679,0.679,56,0.052016,2.53133e-05,0,-1305.82,0.784107,4.1701
680,0.68,69,0.122669,3.6842e-05,0,-1320.85,0.786155,5.13063
681,0.681,75,0.013733,2.87297e-08,0,-1335.78,0.808712,6.25875
682,0.682,91,0.022309,4.69021e-08,0,-1350.6,0.85658,7.60961
683,0.683,104,0.117682,4.10368e-05,0,-1365.24,0.934909,9.1967
684,0.684,113,0.098889,9.03081e-05,0,-1379.68,1.0486,11.0473
685,0.685,130,0.208211,9.95134e-05,0,-1393.89,1.20291,13.2117
686,0.686,150,0.123891,9.72185e-05,0,-1407.8,1.40298,15.7337
687,0.687,171,0.121806,4.85835e-05,0,-1421.36,1.65379,18.6611
688,0.6880000000000001,194,0.183401,2.3207e-05,0,-1434.51,1.96049,22.0621
689,0.6890000000000001,221,0.083511,8.93258e-05,0,-1447.17,2.32783,26.0092
690,0.6900000000000001,251,0.330491,5.55247e-05,0,-1459.26,2.76102,30.5624
691,0.6910000000000001,278,0.10768,0.000120664,0,-1470.68,3.26524,35.7875
692,0.6920000000000001,310,0.014758,3.42824e-07,0,-1481.39,3.84639,41.7574
693,0.6930000000000001,349,0.116543,0.000228636,0,-1491.27,4.5116,48.5752
694,0.6940000000000001,386,0.07518,1.20345e-07,0,-1500.22,5.26838,56.3139
695,0.6950000000000001,423,0.017249,5.73536e-07,0,-1508.14,6.12599,65.0488
696,0.6960000000000001,458,0.01768,6.86716e-07,0,-1514.93,7.09358,74.855
697,0.6970000000000001,492,0.016896,8.19452e-07,0,-1520.52,8.1814,85.7908
698,0.6980000000000001,521,0.018747,9.6997e-07,0,-1524.81,9.40138,97.8914
699,0.6990000000000001,550,0.144998,0.000552345,0,-1527.77,10.7669,111.209
700,0.7000000000000001,580,0.023915,1.27898e-06,0,-1529.33,12.2927,125.777
701,0.7010000000000001,606,0.080037,3.73142e-07,0,-1529.41,13.9929,141.615
702,0.7020000000000001,627,0.021419,1.66821e-06,0,-1527.98,15.881,158.732
703,0.7030000000000001,638,0.024819,1.85021e-06,0,-1525.02,17.971,177.103
704,0.704,647,0.119793,0.000482197,0,-1520.55,20.2785,196.685
705,0.705,655,0.019477,2.19022e-06,0,-1514.58,22.8251,217.418
706,0.706,657,0.020614,2.34347e-06,0,-1507.16,25.6356,239.225
707,0.707,661,0.100579,6.05831e-09,0,-1498.33,28.7425,262.044
708,0.708,668,0.033848,2.15042e-06,0,-1488.11,32.1861,285.801
709,0.709,671,0.170764,0.00042928,0,-1476.52,36.0123,310.426
710,0.71,675,0.027208,1.25511e-06,0,-1463.59,40.2716,335.842
711,0.711,678,0.158724,0.000600519,0,-1449.33,45.0166,361.979
712,0.712,685,0.110205,0.00140832,0,-1433.75,50.3013,388.78
713,0.713,690,0.145594,0.000279779,0,-1416.85,56.1747,416.175
714,0.714,695,0.225861,0.00144066,0,-1398.63,62.68,444.113
715,0.715,700,0.059608,0.00166505,0,-1379.08,69.8529,472.552
716,0.716,707,0.025593,1.07049e-06,0,-1358.23,77.7208,501.448
717,0.717,709,0.148347,3.90553e-06,0,-1336.06,86.2983,530.764
718,0.718,711,0.031163,1.81564e-06,0,-1312.59,95.5891,560.47
719,0.719,716,0.026925,1.08961e-06,0,-1287.85,105.586,590.542
720,0.72,718,0.026071,1.41037e-08,0,-1261.86,116.272,620.961
721,0.721,722,0.02621,1.17495e-06,0,-1234.64,127.617,651.71
722,0.722,722,0.026963,1.57695e-08,0,-1206.23,139.582,682.772
723,0.723,724,0.028454,1.67107e-08,0,-1176.7,152.118,714.134
724,0.724,724,0.13824,7.99402e-06,0,-1146.08,165.164,745.78
725,0.725,724,0.131948,0.00171354,0,-1114.44,178.656,777.708
726,0.726,727,0.193591,4.75751e-06,0,-1081.86,192.52,809.906
727,0.727,727,0.086678,1.97786e-06,0,-1048.41,206.677,842.361
728,0.728,727,0.028212,2.11432e-08,0,-1014.17,221.043,875.062
729,0.729,729,0.178416,5.82069e-06,0,-979.231,235.53,907.998
730,0.73,731,0.03634,7.92585e-07,0,-943.687,250.048,941.154
731,0.731,732,0.1939,0.00175909,0,-907.634,264.501,974.515
732,0.732,733,0.026964,2.6294e-08,0,-871.177,278.797,1008.06
733,0.733,736,0.079252,2.7727e-08,0,-834.422,292.842,1041.78
734,0.734,737,0.082513,2.91715e-08,0,-797.475,306.544,1075.64
735,0.735,738,0.082387,3.32618e-06,0,-760.446,319.815,1109.61
736,0.736,739,0.066458,8.89836e-08,0,-723.445,332.569,1143.67
737,0.737,741,0.080371,2.00956e-06,0,-686.579,344.728,1177.79
738,0.738,743,0.029054,2.10773e-06,0,-649.953,356.221,1211.93
739,0.739,744,0.032608,2.2167e-06,0,-613.668,366.983,1246.04
740,0.74,747,0.112364,0.000155903,0,-577.825,376.958,1280.09
741,0.741,749,0.030262,2.49996e-06,0,-542.516,386.103,1314.03
742,0.742,750,0.203234,4.7484e-06,0,-507.83,394.378,1347.79
743,0.743,753,0.347801,0.000196933,0,-473.852,401.758,1381.33
744,0.744,755,0.030685,4.71623e-08,0,-440.658,408.228,1414.59
745,0.745,758,0.104596,8.01621e-06,0,-408.322,413.782,1447.49
746,0.746,760,0.026836,5.28156e-08,0,-376.909,418.428,1479.97
747,0.747,760,0.140287,8.40839e-06,0,-346.481,422.179,1511.95
