step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0,energy_sub1
308,0.308,0,0.151807,1.63465e-05,0,-424.542,29.9721,
309,0.309,0,0.010532,5.65951e-08,0,-418.56,26.6885,
310,0.31,0,0.049868,5.45569e-06,0,-412.691,23.4948,
311,0.311,0,0.055016,4.67743e-06,0,-406.833,20.4874,
312,0.312,0,0.0256,9.92094e-08,0,-400.891,17.7563,
313,0.313,0,0.021098,1.27742e-07,0,-394.772,15.3809,
314,0.314,0,0.01249,1.46821e-07,0,-388.398,13.4278,
315,0.315,0,0.040118,0.000226482,0,-381.699,11.9475,
316,0.316,0,0.009718,1.5206e-07,0,-374.626,10.9734,
317,0.317,0,0.010743,1.38005e-07,0,-367.146,10.5208,
318,0.318,0,0.019981,7.34974e-09,0,-359.242,10.587,
319,0.319,0,0.011429,9.27333e-08,0,-350.918,11.1526,
320,0.32,0,0.014206,6.88853e-08,0,-342.193,12.1826,
321,0.321,0,0.012787,4.88215e-08,0,-333.103,13.6295,
322,0.322,0,0.009443,3.3753e-08,0,-323.696,15.4353,
323,0.323,0,0.012248,2.41334e-08,0,-314.031,17.5343,
324,0.324,0,0.009907,1.87557e-08,0,-304.173,19.856,
325,0.325,0,0.289064,2.98905e-05,0,-294.195,22.3269,
326,0.326,0,0.053667,2.14588e-05,0,-284.168,24.8725,
327,0.327,0,0.019416,3.01315e-06,0,-274.169,27.4191,
328,0.328,0,0.019166,2.08715e-06,0,-264.27,29.894,
329,0.329,0,0.097334,1.23749e-05,0,-254.545,32.2275,
330,0.33,0,0.010023,1.29247e-08,0,-245.064,34.3528,
331,0.331,0,0.018486,1.259e-08,0,-235.894,36.2069,
332,0.332,0,0.038162,5.38477e-06,0,-227.097,37.7322,
333,0.333,0,0.042054,2.1829e-05,0,-218.732,38.8772,
334,0.334,0,0.049972,4.81589e-06,0,-210.85,39.5983,
335,0.335,0,0.009606,1.613e-08,0,-203.496,39.8612,
336,0.336,0,0.009999,1.48723e-08,0,-196.704,39.6429,
337,0.337,0,0.053115,6.41227e-06,0,-190.498,38.9334,
338,0.338,0,0.067979,1.38423e-08,0,-184.887,37.7366,
339,0.339,0,0.016729,1.8994e-08,0,-179.868,36.0721,
340,0.34,0,0.120279,5.39504e-05,0,-175.422,33.975,
341,0.341,0,0.010766,3.56821e-08,0,-171.512,31.496,
342,0.342,0,0.046263,9.75701e-06,0,-168.089,28.7006,
343,0.343,0,0.205682,5.29276e-05,0,-165.085,25.6672,
344,0.34400000000000003,0,0.052175,0.000100277,0,-162.422,22.4847,
345,0.34500000000000003,0,0.061038,2.74797e-05,0,-160.01,19.2501,
346,0.34600000000000003,0,0.018864,4.88114e-08,0,-157.752,16.0642,
347,0.34700000000000003,0,0.015784,4.38249e-08,0,-155.544,13.0286,
348,0.34800000000000003,0,0.02688,3.7318e-08,0,-153.284,10.2415,
349,0.34900000000000003,0,0.029117,3.00788e-08,0,-150.874,7.79355,
350,0.35000000000000003,0,0.025748,2.29278e-08,0,-148.222,5.76456,
351,0.35100000000000003,0,0.06062,4.245e-06,0,-145.247,4.22015,
352,0.352,0,0.011606,1.15029e-08,0,-141.883,3.20904,
353,0.353,0,0.248919,6.68817e-06,0,-138.08,2.76109,
354,0.354,0,0.023264,5.22123e-09,0,-133.81,2.88609,
355,0.355,0,0.051082,2.41277e-05,0,-129.061,3.57333,
356,0.356,0,0.046455,5.26688e-06,0,-123.845,4.79204,
357,0.357,0,0.042308,2.61352e-05,0,-118.193,6.49263,
358,0.358,0,0.013071,3.69865e-09,0,-112.155,8.60866,
359,0.359,0,0.150972,3.68036e-05,0,-105.798,11.0594,
360,0.36,0,0.058824,1.27834e-05,0,-99.2033,13.7528,
